ZINC_ID,SMILES,Highest_Similarity,Similar_To_Query
"ZINC000408621053","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408780524","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000409068262","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000408600762","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000022227067","[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000016576553","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2083,"Darunavir"
"ZINC000016576550","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2083,"Darunavir"
"ZINC000016576559","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2105,"Darunavir"
"ZINC000408617619","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408617621","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408624923","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408624921","[H]c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408626149","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408626148","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000028207362","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2083,"Darunavir"
"ZINC000028207359","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2083,"Darunavir"
"ZINC000016576556","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2105,"Darunavir"
"ZINC000090608971","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])SC([H])([H])[C@@]2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(F)(F)F",0.2022,"Tipranavir"
"ZINC000090608972","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])SC([H])([H])[C@]2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(F)(F)F",0.2022,"Tipranavir"
"ZINC000022874474","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)NOC([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000012778298","[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(S(=O)(=O)c1c([H])c([H])c([H])c(C(F)(F)F)c1[H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])C2([H])[H]",0.2000,"Tipranavir"
"ZINC000012778292","[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(S(=O)(=O)c1c([H])c([H])c([H])c(C(F)(F)F)c1[H])[C@]([H])(C(=O)N([H])C([H])([H])[H])C2([H])[H]",0.2000,"Tipranavir"
"ZINC000013098002","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1Cl",0.2045,"Tipranavir"
"ZINC000096122006","[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])(S(=O)(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2045,"Tipranavir"
"ZINC000024712255","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c1Cl",0.2135,"Tipranavir"
"ZINC000058168665","[H]c1c([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]",0.2019,"Darunavir"
"ZINC000065364733","[H]c1c([H])c(N([C@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c(C(F)(F)F)c1[H]",0.2045,"Tipranavir"
"ZINC000024712259","[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c1Cl",0.2135,"Tipranavir"
"ZINC000055107700","[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)[C@@]([H])(C([H])([H])[H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(C(F)(F)F)c1[H]",0.2111,"Tipranavir"
"ZINC000003623097","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C(=O)N([H])[C@@](N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])(C(F)(F)F)C2=O)c([H])c1[H]",0.2065,"Saquinavir"
"ZINC000003623094","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N2C(=O)N([H])[C@](N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])(C(F)(F)F)C2=O)c([H])c1[H]",0.2065,"Saquinavir"
"ZINC000020069904","[H]c1c([H])c([H])c(C([H])([H])N2C(=O)N([H])[C@](N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])(C(F)(F)F)C2=O)c([H])c1[H]",0.2111,"Saquinavir"
"ZINC000008167302","[H]C(C(=O)N1C([H])([H])C([H])([H])N(S(=O)(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H])=C(C([H])([H])[H])C([H])([H])[H]",0.2195,"Tipranavir"
"ZINC000155263958","[H]O[C@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]([H])(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000002960121","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000155264071","[H]O[C@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000155264192","[H]O[C@@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]([H])(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000020069905","[H]c1c([H])c([H])c(C([H])([H])N2C(=O)N([H])[C@@](N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])(C(F)(F)F)C2=O)c([H])c1[H]",0.2111,"Saquinavir"
"ZINC000058168661","[H]c1c([H])c(C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]",0.2019,"Darunavir"
"ZINC000058168662","[H]c1c([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]",0.2019,"Darunavir"
"ZINC000058168664","[H]c1c([H])c(C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]",0.2019,"Darunavir"
"ZINC000065364734","[H]c1c([H])c(N([C@@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c(C(F)(F)F)c1[H]",0.2045,"Tipranavir"
"ZINC000155264304","[H]O[C@@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C1([H])[H]",0.2000,"Tipranavir"
"ZINC000071415933","[H]c1c([H])c(C(F)(F)F)c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1C(F)(F)F",0.2051,"Tipranavir"
"ZINC000047267020","[H]c1c([H])c([H])c([C@@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])N([H])C(=O)C2([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000047267022","[H]c1c([H])c([H])c([C@]2([H])N(S(=O)(=O)c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])N([H])C(=O)C2([H])[H])c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000002960123","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000090608971","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])SC([H])([H])[C@@]2([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000090608972","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])SC([H])([H])[C@]2([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000028208086","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]",0.2000,"Darunavir"
"ZINC000028208088","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]",0.2000,"Darunavir"
"ZINC000408607068","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]",0.2083,"Darunavir"
"ZINC000408627058","[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c(F)c1[H]",0.2000,"Darunavir"
"ZINC000022227157","[H]c1sc(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000408636477","[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2020,"Darunavir"
"ZINC000039985921","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000039985922","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000016479104","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2043,"Darunavir"
"ZINC000002869077","[H]c1c([H])c([H])c(C([H])([H])N2C(=O)[C@@](N([H])C(=O)C3([H])C([H])([H])C3([H])[H])(C(F)(F)F)C(C(=O)C([H])([H])[H])=C2C([H])([H])[H])c([H])c1[H]",0.2021,"Saquinavir"
"ZINC000002869076","[H]c1c([H])c([H])c(C([H])([H])N2C(=O)[C@](N([H])C(=O)C3([H])C([H])([H])C3([H])[H])(C(F)(F)F)C(C(=O)C([H])([H])[H])=C2C([H])([H])[H])c([H])c1[H]",0.2021,"Saquinavir"
"ZINC000016651188","[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c(F)c1[H]",0.2021,"Darunavir"
"ZINC000000675274","[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N([H])c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2128,"Darunavir"
"ZINC000002958767","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2020,"Darunavir"
"ZINC000002958765","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H]",0.2020,"Darunavir"
"ZINC000072346041","[H]c1nc(N([H])[H])nc([C@@]2([H])C([H])([H])N(C(=O)C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c1-c1c([H])c([H])c(C(F)(F)F)c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000028208433","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000028208431","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2021,"Darunavir"
"ZINC000408613100","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]",0.2083,"Darunavir"
"ZINC000408623704","[H]c1c([H])c(F)c(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c(F)c1[H]",0.2021,"Darunavir"
"ZINC000408600757","[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c(Cl)c1[H]",0.2000,"Darunavir"
"ZINC000006946193","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2105,"Darunavir"
"ZINC000072346040","[H]c1nc(N([H])[H])nc([C@]2([H])C([H])([H])N(C(=O)C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c1-c1c([H])c([H])c(C(F)(F)F)c([H])c1[H]",0.2000,"Tipranavir"
"ZINC000012933239","[H]c1c(Cl)oc(C(=O)N([H])c2c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c1[H]",0.2000,"Darunavir"
"ZINC000028208261","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])C(=O)N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]",0.2000,"Darunavir"
"ZINC000028208259","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]",0.2000,"Darunavir"
"ZINC000040162275","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])N([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2065,"Darunavir"
"ZINC000096120094","[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])[C@]([H])(S(=O)(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2022,"Tipranavir"
"ZINC000096120093","[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])[C@@]([H])(S(=O)(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2022,"Tipranavir"
"ZINC000006325645","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2000,"Darunavir"
"ZINC000006944730","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]",0.2105,"Darunavir"
"ZINC000039985849","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000039985850","[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]",0.2041,"Darunavir"
"ZINC000004888779","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2118,"Tipranavir"
"ZINC000408601727","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])C(=O)N([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]",0.2128,"Darunavir"
"ZINC000007063595","[H]c1c([H])c(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]",0.2062,"Darunavir"
"ZINC000008220330","[H]c1c([H])c([H])c(N([C@]([H])(C(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c1[H]",0.2024,"Tipranavir"
"ZINC000008224156","[H]c1c([H])c([H])c(N([C@@]([H])(C(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c1[H]",0.2024,"Tipranavir"
"ZINC000077200743","[H]c1c([H])c(C([H])([H])S(=O)(=O)N([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000096171017","[H]c1c(Br)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000096171016","[H]c1c(Br)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000026535279","[H]c1c([H])c([H])c(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2024,"Tipranavir"
"ZINC000032980224","[H]c1c([H])c([H])c(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]",0.2000,"Tipranavir"
"ZINC000020886384","[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c(Cl)c1[H]",0.2021,"Darunavir"
"ZINC000021003051","[H]C1=C(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]",0.2000,"Darunavir"
"ZINC000026766401","[H]c1c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]",0.2105,"Darunavir"
"ZINC000223047573","[H]c1c([H])c(F)c(N([H])C(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c(F)c1[H]",0.2043,"Darunavir"
"ZINC000004935725","[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F",0.2000,"Tipranavir"
"ZINC000071415932","[H]c1c([H])c(C(F)(F)F)c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1C(F)(F)F",0.2125,"Tipranavir"
